timestamp,circulating_supply
2023-07-14,33681.61886302141
2023-07-15,4929.101131576038
2023-07-16,7423.011793440727
2023-07-17,18533.83867481677
2023-07-18,18778.556821488495
2023-07-19,14921.66270881659
2023-07-20,19364.569353641324
2023-07-21,13235.973805357546
2023-07-22,6125.354395751019
2023-07-23,8121.094342557655
2023-07-24,25514.46336216941
2023-07-25,12130.782754289496
2023-07-26,16575.01456149926
2023-07-27,12775.72291453107
2023-07-28,11698.918321632427
2023-07-29,4983.725810286266
2023-07-30,7657.809893611863
2023-07-31,14588.98040912756
2023-08-01,27691.605860522683
2023-08-02,28742.984090147715
2023-08-03,15434.18019449752
2023-08-04,12923.808179304924
2023-08-05,4132.524688867669
2023-08-06,4361.655244273254
2023-08-07,16282.434102547584
2023-08-08,26428.59011619217
2023-08-09,18019.427524489733
2023-08-10,12747.775321206604
2023-08-11,10543.881016788444
2023-08-12,3495.2243900482304
2023-08-13,3940.1324991334136
2023-08-14,12326.82160458523
2023-08-15,10250.735340265048
2023-08-16,16693.581775297185
2023-08-17,52367.55451456966
2023-08-18,34092.15527747163
2023-08-19,10160.998147594633
2023-08-20,7341.123197616283
2023-08-21,16459.50828326223
2023-08-22,19754.770380228707
2023-08-23,25450.90286991002
2023-08-24,17166.42303244412
2023-08-25,18780.760064088958
2023-08-26,3576.45036072179
2023-08-27,4136.4121209659
2023-08-28,11604.3690071248
2023-08-29,39280.78847665288
2023-08-30,19051.061969038372
2023-08-31,28579.62834706324
2023-09-01,24795.61287060362
2023-09-02,7008.10390528116
2023-09-03,6181.467664201003
2023-09-04,8849.252565826782
2023-09-05,10864.71285138148
2023-09-06,15145.677907991354
2023-09-07,18726.18352697056
2023-09-08,18620.262321221995
2023-09-09,4090.2791484110417
2023-09-10,8422.463573313433
2023-09-11,24630.93090252561
2023-09-12,36288.65899132906
2023-09-13,18888.493330471196
2023-09-14,24479.010871851075
2023-09-15,17263.732660063768
2023-09-16,7064.735482494157
2023-09-17,5695.740462109243
2023-09-18,29778.820662272832
2023-09-19,24638.29236798386
2023-09-20,21429.399630986787
2023-09-21,21053.43985257158
2023-09-22,15371.151708826188
2023-09-23,5251.200572419233
2023-09-24,9936.752959472138
2023-09-25,19731.78476366771
2023-09-26,12905.486682544533
2023-09-27,24224.50478524442
2023-09-28,30628.91744057838
2023-09-29,21751.609655733682
2023-09-30,7265.767949215759
2023-10-01,16581.83344091395
2023-10-02,43567.17823465984
2023-10-03,22626.081011977985
2023-10-04,17893.023957711102
2023-10-05,25389.926697426443
2023-10-06,25106.74716790337
2023-10-07,7342.422433365065
2023-10-08,8544.916058706423
2023-10-09,21883.731705797036
2023-10-10,18656.762424713637
2023-10-11,30567.86702757338
2023-10-12,16389.901847158588
2023-10-13,18493.14201184533
2023-10-14,5871.836762675333
2023-10-15,10932.242056546227
2023-10-16,66078.91656150053
2023-10-17,26038.550162868283
2023-10-18,24105.966686399745
2023-10-19,25408.469171128894
2023-10-20,41807.42096092994
2023-10-21,15627.084157307425
2023-10-22,13813.746104187001
2023-10-23,69778.48186257559
2023-10-24,75462.37370974474
2023-10-25,42927.02582412168
2023-10-26,36550.86113149083
2023-10-27,30808.21527676605
2023-10-28,10903.380351451524
2023-10-29,13595.766535940824
2023-10-30,23932.82432998131
2023-10-31,21822.726812171484
2023-11-01,33605.068884778
2023-11-02,31390.597863917374
2023-11-03,27645.736608998894
2023-11-04,10763.624486798046
2023-11-05,15211.88265718631
2023-11-06,17507.909376489642
2023-11-07,28577.8079806673
2023-11-08,26309.606833148468
2023-11-09,62567.90613810867
2023-11-10,32314.899024449973
2023-11-11,14894.518800707121
2023-11-12,9319.585023473723
2023-11-13,24605.523979572674
2023-11-14,34311.61304608198
2023-11-15,37907.661690800305
2023-11-16,39497.336205375635
2023-11-17,28040.743790530963
2023-11-18,8636.983602063774
2023-11-19,11506.116902085767
2023-11-20,31013.81417794435
2023-11-21,44166.86469090616
2023-11-22,35676.1510680255
2023-11-23,16801.12378073727
2023-11-24,35047.712382658414
2023-11-25,8264.787202343161
2023-11-26,12765.945504576723
2023-11-27,24559.349844508004
2023-11-28,33453.178533341896
2023-11-29,27506.754471645636
2023-11-30,16890.319168143404
2023-12-01,32780.81801449309
2023-12-02,17156.799420563046
2023-12-03,15975.29910059621
2023-12-04,47931.8422140504
2023-12-05,50687.027902840295
2023-12-06,39195.43982946704
2023-12-07,30507.308069165734
2023-12-08,29252.649819694758
2023-12-09,15163.236426365986
2023-12-10,11504.511298609987
2023-12-11,59337.15147743768
2023-12-12,31487.02674273876
2023-12-13,35384.95731744994
2023-12-14,33946.75116266099
2023-12-15,25394.042187063355
2023-12-16,13500.053759582002
2023-12-17,18692.86286313085
2023-12-18,31949.650080761505
2023-12-19,31189.181585252987
2023-12-20,41354.75914422539
2023-12-21,29781.24892461563
2023-12-22,24633.59891737964
2023-12-23,10965.588347405548
2023-12-24,14443.973283899446
2023-12-25,14669.55535088828
2023-12-26,30524.004922229342
2023-12-27,27119.378235096276
2023-12-28,29334.7361321977
2023-12-29,34474.75556352572
2023-12-30,21493.18867020215
2023-12-31,21590.920185221712
2024-01-01,19003.158964251685
2024-01-02,57743.50772064432
2024-01-03,82443.51650601295
2024-01-04,49050.326087389396
2024-01-05,53606.52042683734
2024-01-06,16301.266025557234
2024-01-07,20116.901349325748
2024-01-08,63852.35731803812
2024-01-09,66856.73021659476
2024-01-10,78812.15858730748
2024-01-11,78503.35476100328
2024-01-12,90125.75102404549
2024-01-13,23023.533708970685
2024-01-14,22176.845218692804
2024-01-15,24618.589858714473
2024-01-16,36290.92186224812
2024-01-17,32827.22992695009
2024-01-18,45677.74663305453
2024-01-19,44781.77601790442
2024-01-20,13068.77954429629
2024-01-21,9202.78241681475
2024-01-22,57445.18768012959
2024-01-23,45283.522031304696
2024-01-24,36829.18516031739
2024-01-25,29148.069801666126
2024-01-26,42180.28162892443
2024-01-27,10553.784375043027
2024-01-28,16709.147719237135
2024-01-29,27358.169177004074
2024-01-30,34897.51369702242
2024-01-31,39853.06916894528
2024-02-01,28659.795910914447
2024-02-02,26688.217203996785
2024-02-03,7575.106488630571
2024-02-04,9640.647040735763
2024-02-05,24912.17057295329
2024-02-06,22423.578927032264
2024-02-07,29762.22923252285
2024-02-08,39407.30981747773
2024-02-09,50471.099821161326
2024-02-10,16340.499194023127
2024-02-11,19808.810989013717
2024-02-12,46436.64844641799
2024-02-13,41729.53838599677
2024-02-14,43454.943107028965
2024-02-15,43126.68583739116
2024-02-16,32220.92959242594
2024-02-17,17618.16071194249
2024-02-18,14624.91140200689
2024-02-19,19104.816202669615
2024-02-20,39229.18162912699
2024-02-21,32328.50759588972
2024-02-22,30692.170629804696
2024-02-23,26510.972671092404
2024-02-24,10631.452192076682
2024-02-25,12376.83688620569
2024-02-26,46785.325284517676
2024-02-27,62145.64104896306
2024-02-28,98737.96126056081
2024-02-29,85964.595090388
2024-03-01,52336.01543089398
2024-03-02,20265.487893222245
2024-03-03,20036.17640697628
2024-03-04,76395.6380429871
2024-03-05,129519.83677603214
2024-03-06,68039.05598227466
2024-03-07,41901.174918625424
2024-03-08,59268.8001275535
2024-03-09,16928.757719187823
2024-03-10,27810.59452624344
2024-03-11,62092.46880125988
2024-03-12,58405.905312423456
2024-03-13,41143.02658357187
2024-03-14,60614.51143848638
2024-03-15,72180.52581571769
2024-03-16,35180.049115736845
2024-03-17,28710.122835040725
2024-03-18,38499.51937199894
2024-03-19,78546.48651395694
2024-03-20,65827.44184118732
2024-03-21,38824.594892723246
2024-03-22,37543.050683524874
2024-03-23,19541.090158929648
2024-03-24,18649.77548021205
2024-03-25,45563.987607783754
2024-03-26,33136.993769129454
2024-03-27,40584.543621711746
2024-03-28,31278.869286534726
2024-03-29,17395.375081326143
2024-03-30,7409.742808522592
2024-03-31,10456.144428126687
2024-04-01,28785.023172537185
2024-04-02,49402.381221721356
2024-04-03,27809.724422003357
2024-04-04,36126.45037059392
2024-04-05,32712.045794366768
2024-04-06,11207.642626098494
2024-04-07,13718.484002121188
2024-04-08,36402.51624180364
2024-04-09,34887.55738217618
2024-04-10,36301.220172185356
2024-04-11,25116.530563103104
2024-04-12,50145.00336041859
2024-04-13,57629.87788403745
2024-04-14,39960.05379891384
2024-04-15,41899.63562514195
2024-04-16,35009.96973601129
2024-04-17,41818.859436450846
2024-04-18,31062.01294212674
2024-04-19,45786.13309446491
2024-04-20,13328.962894285727
2024-04-21,13152.388845526082
2024-04-22,22589.904507627336
2024-04-23,17605.947360734146
2024-04-24,29230.400072357832
2024-04-25,26563.94989198848
2024-04-26,20013.38394349985
2024-04-27,12606.173500704033
2024-04-28,10182.457768286968
2024-04-29,21466.090317027094
2024-04-30,41534.14777310475
2024-05-01,51726.77112670014
2024-05-02,29191.03449199739
2024-05-03,34124.692958948595
2024-05-04,16105.166817177691
2024-05-05,12554.627985008785
2024-05-06,24346.468944618548
2024-05-07,21282.817124750654
2024-05-08,18891.713645890697
2024-05-09,18083.035071796174
2024-05-10,25759.511150861268
2024-05-11,8312.752088307108
2024-05-12,8181.821095191251
2024-05-13,21097.809473006622
2024-05-14,26589.118784411898
2024-05-15,39626.64713301319
2024-05-16,24469.75303633549
2024-05-17,23150.531433297016
2024-05-18,8758.335779012414
2024-05-19,9813.72597737227
2024-05-20,36745.084151626004
2024-05-21,30934.80775969377
2024-05-22,23194.22689167051
2024-05-23,28291.223911659712
2024-05-24,18118.78304577223
2024-05-25,5949.178514900284
2024-05-26,5536.123560976629
2024-05-27,13114.107438832412
2024-05-28,22164.065946211114
2024-05-29,16404.59579669416
2024-05-30,20848.480988040443
2024-05-31,20000.211830518394
2024-06-01,4396.226325574115
2024-06-02,6740.3911265547595
2024-06-03,22901.41367348066
2024-06-04,29548.062227820265
2024-06-05,21727.42857683209
2024-06-06,16130.141169114771
2024-06-07,28737.06250278557
2024-06-08,5758.721401693823
2024-06-09,5128.24715785973
2024-06-10,12135.40134380597
2024-06-11,31815.768610122992
2024-06-12,31347.918397145662
2024-06-13,23234.613836992125
2024-06-14,24749.196315251327
2024-06-15,6137.752555303532
2024-06-16,6498.674405788606
2024-06-17,28838.649598318218
2024-06-18,35200.491002028604
2024-06-19,13520.802894867225
2024-06-20,22716.107270568093
2024-06-21,22269.560659701114
2024-06-22,5574.382911300793
2024-06-23,6588.221839565111
2024-06-24,48748.456122062125
2024-06-25,31498.401562805437
2024-06-26,23622.143070473492
2024-06-27,22480.274248135247
2024-06-28,24560.89882319397
2024-06-29,9206.275456651556
2024-06-30,12423.301362763033
2024-07-01,25828.646638586397
2024-07-02,20609.447511849565
2024-07-03,27479.071725745212
2024-07-04,41062.25985977482
2024-07-05,56469.9850018289
2024-07-06,18415.033430748776
2024-07-07,18853.06171164882
2024-07-08,43044.16529130083
2024-07-09,29158.30787186979
2024-07-10,28271.32972287252
2024-07-11,30155.269160530963
2024-07-12,27072.072751032225
2024-07-13,13830.12321069385
2024-07-14,19860.63524303435
2024-07-15,42507.02505483239
2024-07-16,38301.15919665817
2024-07-17,28565.661627348953
2024-07-18,21968.956751044796
2024-07-19,33203.9287880748
2024-07-20,12519.38898925702
2024-07-21,17881.170998187365
2024-07-22,26722.25163913354
2024-07-23,29701.10850058303
2024-07-24,21823.578006021522
2024-07-25,28917.48050156549
2024-07-26,24350.638380882967
2024-07-27,26528.48763669003
2024-07-28,11902.53849537198
2024-07-29,34320.25002478183
2024-07-30,24395.953827166017
2024-07-31,24781.542136899367
2024-08-01,36208.91450640051
2024-08-02,42351.81657020333
2024-08-03,26304.331153566753
2024-08-04,28653.22948491887
2024-08-05,115125.21922970576
2024-08-06,44128.05996342695
2024-08-07,40493.691590037815
2024-08-08,45928.52907758458
2024-08-09,32867.435107398065
2024-08-10,11902.879686719018
2024-08-11,18624.484648786718
2024-08-12,33144.78839114441
2024-08-13,28506.72829841017
2024-08-14,31661.341709136843
2024-08-15,35157.88709330474
2024-08-16,29005.633516641094
2024-08-17,9659.554324065673
2024-08-18,14204.334368939215
2024-08-19,23892.267957758264
2024-08-20,31806.132038514217
2024-08-21,37794.70111719971
2024-08-22,29058.145529630492
2024-08-23,40942.3998385028
2024-08-24,15266.815988340435
2024-08-25,12754.638456898989
2024-08-26,27365.553512817052
2024-08-27,40438.66369821336
2024-08-28,38135.279437025245
2024-08-29,34665.96742925913
2024-08-30,34900.44944895952
2024-08-31,8051.048313614177
2024-09-01,22650.086180484017
2024-09-02,23393.36832375845
2024-09-03,26947.414947051107
2024-09-04,42407.1972941338
2024-09-05,39137.29666354504
2024-09-06,70576.67450582742
2024-09-07,17078.257972907162
2024-09-08,19003.157732975236
2024-09-09,41812.61258868651
2024-09-10,33106.601775116
2024-09-11,55106.77108347818
2024-09-12,40823.453743433376
2024-09-13,39658.986008318665
2024-09-14,15050.000589703008
2024-09-15,19380.412581094675
2024-09-16,33117.84888767413
2024-09-17,40461.14782617633
2024-09-18,46986.583144208205
2024-09-19,46690.72548754904
2024-09-20,34615.7250252209
2024-09-21,12094.79177904136
2024-09-22,18728.87380229904
2024-09-23,27376.906424129214
2024-09-24,31818.479059814097
2024-09-25,24175.240930730193
2024-09-26,42959.14231752488
2024-09-27,36158.50123027292
2024-09-28,10365.554498367737
2024-09-29,11557.678012612942
2024-09-30,42837.16923955075
2024-10-01,68921.54462440078
2024-10-02,56102.50481911816
2024-10-03,50348.70340934064
2024-10-04,38575.65969595159
2024-10-05,10078.53171931506
2024-10-06,13346.511446829889
2024-10-07,41838.82983865576
2024-10-08,33654.095251715094
2024-10-09,38151.00833932764
2024-10-10,42367.388428208316
2024-10-11,35772.776866671724
2024-10-12,15625.88462131844
2024-10-13,16736.67214333807
2024-10-14,49644.0885095337
2024-10-15,51328.21982163788
2024-10-16,42017.683381175484
2024-10-17,31958.602710592837
2024-10-18,36775.77944609352
2024-10-19,7704.451229222625
2024-10-20,11943.249253342536
2024-10-21,36824.05299047747
2024-10-22,32414.93516591107
2024-10-23,32345.719577884003
2024-10-24,31457.86777656566
2024-10-25,44350.01268005822
2024-10-26,14122.977663265621
2024-10-27,12047.67568600197
2024-10-28,41515.33261886201
2024-10-29,57675.07736573251
2024-10-30,38289.05709536974
2024-10-31,39808.49687711606
2024-11-01,49363.3745840315
2024-11-02,10824.655831148048
2024-11-03,29509.207211539582
2024-11-04,43341.28385365706
2024-11-05,47198.18572304311
2024-11-06,113708.90805378434
2024-11-07,58389.398539377245
2024-11-08,48514.26750890876
2024-11-09,15748.403293245865
2024-11-10,56974.15074146367
2024-11-11,99660.29806178148
2024-11-12,117294.8015476734
2024-11-13,124318.97077918742
2024-11-14,83696.49683898139
2024-11-15,69774.77844806419
2024-11-16,27601.792807732105
2024-11-17,31057.06179634514
2024-11-18,66359.5428288381
2024-11-19,64872.16071374469
2024-11-20,69717.01676468893
2024-11-21,88165.55144573265
2024-11-22,74105.81843572964
2024-11-23,29187.776919029544
2024-11-24,29998.470484154986
2024-11-25,70241.32385670599
2024-11-26,77799.38714835684
2024-11-27,47249.905408445884
2024-11-28,24165.669402692012
2024-11-29,39824.94421722203
2024-11-30,12603.05796513468
2024-12-01,17062.914954870383
2024-12-02,52585.737588716845
2024-12-03,52471.3777082838
2024-12-04,58001.28823950372
2024-12-05,124069.70984449658
2024-12-06,56597.53713003377
2024-12-07,17293.757419011876
2024-12-08,17640.620486489697
2024-12-09,70352.11633309137
2024-12-10,68505.70377852276
2024-12-11,54168.469386551216
2024-12-12,47634.01564383272
2024-12-13,34429.05973847129
2024-12-14,16604.15222012772
2024-12-15,24496.102330352616
2024-12-16,60311.97381147186
2024-12-17,41129.214692481095
2024-12-18,77166.32277737804
2024-12-19,82272.22052975371
2024-12-20,83272.77176847296
2024-12-21,29903.897320901895
2024-12-22,29887.699192817225
2024-12-23,57214.17682072401
2024-12-24,40236.26763139264
2024-12-25,21609.653187636468
2024-12-26,38712.377067708585
2024-12-27,47569.824931143216
2024-12-28,14081.789302203118
2024-12-29,17999.651961500498
2024-12-30,57071.93486382227
2024-12-31,39189.60566249907
2025-01-01,19049.832108606923
2025-01-02,38121.244157436624
2025-01-03,28259.707017520617
2025-01-04,9898.63467404595
2025-01-05,9842.108405475024
2025-01-06,45502.3277038429
2025-01-07,55167.56481705077
2025-01-08,57657.04505999197
2025-01-09,50748.71852956062
2025-01-10,55090.82245962926
2025-01-11,9575.840106291691
2025-01-12,10872.176028380096
2025-01-13,66387.46291835833
2025-01-14,44168.74902314765
2025-01-15,42400.05110125436
2025-01-16,43158.185542666135
2025-01-17,53921.32887233094
2025-01-18,25214.829497741674
2025-01-19,42740.7981983659
2025-01-20,70566.76064110041
2025-01-21,82884.18406997048
2025-01-22,44410.28508403856
2025-01-23,94305.74144571529
2025-01-24,40370.473887504224
2025-01-25,11833.601219384693
2025-01-26,14325.19473901198
2025-01-27,92948.90369881288
2025-01-28,44530.52750821522
2025-01-29,46675.737058906256
2025-01-30,36832.85445998542
2025-01-31,42750.39582009641
2025-02-01,15859.707096222646
2025-02-02,56949.78062553793
2025-02-03,113394.42970123196
2025-02-04,64129.76800636188
2025-02-05,43168.79195821002
2025-02-06,45043.838067537814
2025-02-07,52575.79706323441
2025-02-08,12514.606792039314
2025-02-09,18569.46888520152
2025-02-10,28026.371524254562
2025-02-11,29233.718302837562
2025-02-12,39376.71279303182
2025-02-13,23142.711880481966
2025-02-14,20169.529651351142
2025-02-15,5831.380050926157
2025-02-16,6690.193205453837
2025-02-17,14595.720075130774
2025-02-18,26172.592181253145
2025-02-19,16940.272367656828
2025-02-20,20916.26996758169
2025-02-21,40862.13296873737
2025-02-22,11659.92278541643
2025-02-23,7458.325597574925
2025-02-24,32177.409663330567
2025-02-25,73055.73569692377
2025-02-26,60261.91951003929
2025-02-27,46418.67036727117
2025-02-28,77115.05087107758
2025-03-01,18330.797598110323
2025-03-02,46148.046586630546
2025-03-03,67836.64846194157
2025-03-04,64997.409980033335
2025-03-05,38160.1604765657
2025-03-06,39052.04679273463
2025-03-07,71411.56431869356
2025-03-08,10563.782747926936
2025-03-09,24187.135347975476
2025-03-10,56194.04693576838
2025-03-11,45162.16642291612
2025-03-12,32874.485181163865
2025-03-13,26057.288734177484
2025-03-14,27585.440026229982
2025-03-15,6075.055742264443
2025-03-16,13249.366641892439
2025-03-17,19850.15444690826
2025-03-18,20814.434416661006
2025-03-19,29937.705421594525
2025-03-20,25363.162277907457
2025-03-21,15784.668042461808
2025-03-22,4801.543515369455
2025-03-23,7350.1651397864625
2025-03-24,26293.98702852178
2025-03-25,23142.513650092576
2025-03-26,19693.33937988322
2025-03-27,16928.59074977909
2025-03-28,25508.27887088309
2025-03-29,11362.510532020022
2025-03-30,10191.736623342384
2025-03-31,22954.657558464114
2025-04-01,23039.119273903972
2025-04-02,42670.499109110395
2025-04-03,28084.36760078308
2025-04-04,36797.97297276026
2025-04-05,7454.752896799255
2025-04-06,30301.980604492503
2025-04-07,70081.94759110907
2025-04-08,40453.17389761472
2025-04-09,60095.790566266885
2025-04-10,31755.629328831288
2025-04-11,28927.961029429403
2025-04-12,14036.187240917665
2025-04-13,16423.8898768818
2025-04-14,24154.668702198916
2025-04-15,18510.542214876292
2025-04-16,22277.726418253613
2025-04-17,15172.487413268738
2025-04-18,1589.3110816654637
